edad,AniosDireccion,Gastocoche,Aniosempleo,Aniosresiden,ingres,ingres_pred,segmento
33.0,7.0,23.2,12.0,1.0,47.0,46.669267031370374,Medio
51.0,27.0,31.4,18.0,2.0,63.0,63.38743268452321,Alto
33.0,0.0,20.2,6.0,1.0,41.0,40.486490872959216,Medio
45.0,11.0,29.0,14.0,4.0,59.0,58.60782618825331,Alto
54.0,29.0,20.2,5.0,3.0,41.0,40.469443769129406,Medio
57.0,5.0,25.4,20.0,1.0,49.0,51.33228002747812,Medio
40.0,21.0,13.4,3.0,1.0,27.0,26.577282935776847,Bajo
24.0,4.0,12.4,2.0,1.0,25.0,24.588620400893987,Muy Bajo
40.0,19.0,16.8,2.0,2.0,33.0,33.495994461316315,Bajo
49.0,11.0,25.3,8.0,4.0,52.0,50.98309970073158,Medio
33.0,11.0,17.3,9.0,3.0,35.0,34.754814187281106,Bajo
35.0,0.0,14.6,4.0,1.0,30.0,29.110203322884132,Bajo
27.0,7.0,14.1,3.0,2.0,30.0,28.096499883932477,Bajo
20.0,0.0,6.8,0.0,5.0,14.0,13.444099346567471,Muy Bajo
49.0,23.0,59.7,24.0,2.0,125.0,120.80315075632285,Muy Alto
28.0,7.0,24.1,4.0,1.0,46.0,48.29893132308038,Medio
27.0,0.0,9.0,2.0,4.0,18.0,17.8920732934099,Muy Bajo
19.0,0.0,10.0,0.0,6.0,20.0,19.972943214464873,Muy Bajo
36.0,2.0,22.9,9.0,5.0,43.0,46.233385993846255,Medio
33.0,3.0,15.4,1.0,1.0,30.0,30.644932858195368,Bajo
56.0,22.0,19.6,12.0,2.0,40.0,39.39466041410956,Medio
38.0,12.0,18.9,12.0,1.0,39.0,37.952094273017245,Medio
42.0,3.0,64.1,24.0,3.0,127.0,129.83672430226648,Muy Alto
34.0,13.0,21.4,2.0,1.0,44.0,42.76866194419055,Medio
38.0,0.0,19.9,5.0,1.0,40.0,39.85923281991391,Medio
42.0,20.0,32.5,18.0,3.0,66.0,65.69034647611667,Alto
44.0,18.0,14.3,6.0,1.0,29.0,28.483488286595172,Bajo
31.0,7.0,13.9,8.0,1.0,28.0,27.757096552685013,Bajo
53.0,24.0,26.1,16.0,1.0,50.0,52.5753536307942,Medio
41.0,16.0,77.9,19.0,2.0,155.5,157.53298140927188,Muy Alto
31.0,10.0,22.0,10.0,2.0,43.0,44.235757665091995,Medio
47.0,17.0,53.9,19.0,1.0,109.0,108.9183863917086,Muy Alto
34.0,9.0,19.9,3.0,3.0,41.0,39.88309312997933,Medio
64.0,16.0,13.0,29.0,4.0,27.0,26.579587750553223,Bajo
26.0,1.0,14.4,1.0,4.0,28.0,28.789786885950118,Bajo
66.0,33.0,77.9,35.5,1.0,155.5,157.81368097349915,Muy Alto
60.0,9.0,17.5,2.0,2.0,35.0,34.965621848950704,Bajo
63.0,12.0,6.4,8.0,2.0,13.0,12.637724603532309,Muy Bajo
39.0,18.0,43.0,13.0,3.0,85.0,86.82373129192658,Alto
36.0,12.0,19.1,7.0,1.0,38.0,38.237912866240045,Medio
38.0,7.0,48.3,12.0,2.0,96.0,97.51261782930482,Muy Alto
45.0,13.0,21.4,14.0,2.0,43.0,43.11279677357609,Medio
50.0,4.0,77.9,22.0,1.0,155.5,157.60285618495857,Muy Alto
34.0,13.0,21.5,9.0,2.0,41.0,43.19044124534358,Medio
26.0,5.0,10.2,2.0,1.0,20.0,20.134592103305398,Muy Bajo
49.0,24.0,29.2,2.0,2.0,59.0,58.570789106943934,Alto
40.0,12.0,24.1,1.0,5.0,49.0,48.435564537009725,Medio
64.0,38.0,5.1,19.0,2.0,10.0,10.161825303242628,Muy Bajo
52.0,13.0,56.6,2.0,3.0,112.0,114.11082275589115,Muy Alto
33.0,5.0,16.9,6.0,3.0,34.0,33.899154028694774,Bajo
36.0,4.0,27.0,6.0,3.0,55.0,54.340621523245154,Medio
34.0,0.0,27.9,8.0,2.0,56.0,56.168571811856445,Alto
49.0,12.0,47.3,7.0,3.0,99.0,95.4136185312457,Alto
20.0,0.0,11.0,0.0,4.0,22.0,21.887141829718335,Muy Bajo
56.0,22.0,47.3,20.0,2.0,96.0,95.62857674181669,Muy Alto
47.0,5.0,39.2,10.0,1.0,77.0,79.01245136657644,Alto
46.0,21.0,44.8,23.0,3.0,90.0,90.69323907299761,Alto
39.0,20.0,38.2,14.0,2.0,77.0,77.0723779104164,Alto
51.0,23.0,43.1,28.0,5.0,87.0,87.47609615383399,Alto
46.0,6.0,71.7,7.0,1.0,144.0,144.69499955533487,Muy Alto
28.0,1.0,13.8,6.0,1.0,28.0,27.529992793880563,Bajo
32.0,0.0,8.0,4.0,1.0,16.0,15.754372767488842,Muy Bajo
63.0,13.0,15.5,31.0,1.0,31.0,31.531693722034227,Bajo
45.0,15.0,54.3,11.0,4.0,110.0,109.71105425056001,Muy Alto
56.0,26.0,77.2,33.0,2.0,155.5,156.41520440002947,Muy Alto
60.0,4.0,16.6,14.0,1.0,33.0,33.39202704763747,Bajo
24.0,1.0,8.7,2.0,5.0,18.0,17.33398187541565,Muy Bajo
55.0,0.0,48.5,16.0,1.0,101.0,97.99569685454205,Muy Alto
52.0,17.0,20.7,7.0,2.0,42.0,41.52032620700435,Medio
51.0,29.0,62.1,25.0,1.0,125.0,125.60483892677095,Muy Alto
62.0,28.0,10.5,5.0,3.0,20.0,20.852508024649886,Muy Bajo
33.0,12.0,11.6,8.0,5.0,23.0,23.30413983608724,Muy Bajo
40.0,0.0,43.5,13.0,5.0,87.0,88.01838582663123,Alto
68.0,22.0,30.9,24.0,1.0,61.0,62.49314465624725,Alto
30.0,0.0,24.4,10.0,4.0,48.0,49.2411551209079,Medio
35.0,2.0,17.8,3.0,4.0,36.0,35.717888698751175,Bajo
56.0,16.0,77.9,22.0,1.0,155.5,157.55836363442822,Muy Alto
27.0,3.0,26.3,1.0,1.0,53.0,52.69517798232896,Medio
45.0,22.0,18.2,9.0,1.0,37.0,36.429466856933196,Bajo
57.0,4.0,56.7,24.0,3.0,111.0,114.86989407914587,Muy Alto
29.0,1.0,8.4,0.0,5.0,17.0,16.683214585905908,Muy Bajo
62.0,32.0,48.3,22.0,1.0,96.0,97.60759978931827,Muy Alto
61.0,14.0,77.9,35.5,1.0,155.5,157.88704879199614,Muy Alto
34.0,4.0,8.5,0.0,1.0,17.0,16.65716277715815,Muy Bajo
45.0,3.0,17.6,9.0,1.0,35.0,35.29209117542704,Bajo
47.0,16.0,13.9,5.0,1.0,28.0,27.660664924129208,Bajo
47.0,15.0,23.6,18.0,2.0,47.0,47.651361812810535,Medio
39.0,8.0,30.2,1.0,4.0,61.0,60.73838670538017,Alto
46.0,20.0,27.2,3.0,2.0,54.0,54.56184879740158,Medio
46.0,6.0,45.6,16.0,1.0,90.0,92.09804522577531,Alto
32.0,1.0,16.1,13.0,2.0,33.0,32.40566313360353,Bajo
51.0,25.0,17.1,8.0,5.0,35.0,34.39164092948999,Bajo
54.0,35.0,69.8,31.0,4.0,140.0,141.46782753241487,Muy Alto
25.0,2.0,30.0,0.0,3.0,59.0,60.27043663008704,Alto
55.0,11.0,47.9,22.0,1.0,96.0,96.87840761497233,Muy Alto
47.0,4.0,27.0,2.0,1.0,52.0,54.143959314916074,Medio
49.0,22.0,41.7,17.0,1.0,84.0,84.1680543102014,Alto
37.0,2.0,18.6,9.0,4.0,38.0,37.478894953400456,Medio
51.0,10.0,12.9,10.0,1.0,25.0,25.781685983886888,Bajo
66.0,29.0,11.2,4.0,1.0,22.0,22.134117940893134,Muy Bajo
24.0,0.0,17.0,0.0,3.0,34.0,33.97474910687609,Bajo
50.0,0.0,43.2,19.0,1.0,87.0,87.33940595663344,Alto
39.0,4.0,31.9,20.0,2.0,64.0,64.53106176498827,Alto
29.0,10.0,14.9,6.0,1.0,30.0,29.719998446742206,Bajo
53.0,1.0,73.8,24.0,4.0,148.0,149.53297432318965,Muy Alto
27.0,3.0,21.3,5.0,2.0,43.0,42.72751995590971,Medio
31.0,0.0,17.4,6.0,2.0,34.0,34.874791899042485,Bajo
37.0,4.0,20.7,4.0,2.0,41.0,41.49248078705519,Medio
49.0,28.0,49.2,22.0,2.0,101.0,99.49115686747206,Muy Alto
45.0,19.0,33.8,16.0,1.0,67.0,68.16985194782845,Alto
39.0,3.0,11.9,5.0,6.0,24.0,23.935675628142214,Muy Bajo
52.0,24.0,23.7,11.0,1.0,45.0,47.601200807725405,Medio
33.0,4.0,22.1,6.0,1.0,44.0,44.314661337720395,Medio
32.0,2.0,25.2,8.0,4.0,50.0,50.80602288538504,Medio
66.0,9.0,4.5,13.0,1.0,9.0,8.870132457208582,Muy Bajo
67.0,38.0,77.9,35.5,2.0,155.5,157.84905173548697,Muy Alto
60.0,30.0,34.3,15.0,1.0,67.0,69.12338282608039,Alto
35.0,8.0,24.1,9.0,1.0,47.0,48.416989419752184,Medio
54.0,33.0,30.0,2.0,1.0,58.0,60.101513685095185,Alto
32.0,6.0,10.2,1.0,1.0,21.0,20.11094560782233,Muy Bajo
56.0,4.0,53.5,8.0,1.0,106.0,107.90872099631974,Muy Alto
59.0,16.0,19.4,8.0,2.0,38.0,38.92210166144517,Medio
43.0,9.0,65.2,10.0,1.0,130.0,131.59993137278863,Muy Alto
48.0,1.0,15.3,0.0,2.0,31.0,30.49177734433233,Bajo
43.0,4.0,48.6,18.0,3.0,98.0,98.3308937808014,Muy Alto
46.0,18.0,77.9,16.0,1.0,155.5,157.40275188350213,Muy Alto
55.0,11.0,10.6,6.0,2.0,21.0,21.087470610797613,Muy Bajo
54.0,5.0,25.0,1.0,2.0,50.0,50.12921385474724,Medio
38.0,2.0,32.4,3.0,4.0,64.0,65.2602441454076,Alto
23.0,1.0,12.1,4.0,4.0,24.0,24.204741169000986,Muy Bajo
33.0,3.0,15.9,16.0,1.0,32.0,32.00922921086567,Bajo
58.0,1.0,72.4,27.0,1.0,155.5,146.60945678917,Muy Alto
29.0,0.0,15.5,0.0,2.0,31.0,30.88813847184481,Bajo
47.0,3.0,12.9,2.0,1.0,26.0,25.61924149329666,Bajo
38.0,0.0,14.5,3.0,4.0,29.0,29.050959299667483,Bajo
58.0,37.0,9.0,23.0,1.0,18.0,18.09204730784757,Muy Bajo
47.0,12.0,16.8,1.0,1.0,33.0,33.45037244826699,Bajo
39.0,10.0,26.1,11.0,1.0,54.0,52.5051712105128,Medio
21.0,2.0,15.0,0.0,1.0,29.0,29.80833959597681,Bajo
27.0,1.0,17.8,5.0,4.0,34.0,35.76374608396211,Bajo
36.0,17.0,12.0,6.0,6.0,24.0,24.103116716445825,Muy Bajo
39.0,9.0,25.9,6.0,1.0,52.0,51.98699420513744,Medio
56.0,8.0,56.7,26.0,2.0,117.0,114.84525109703185,Muy Alto
26.0,1.0,11.5,1.0,4.0,24.0,22.922171612867952,Muy Bajo
63.0,37.0,67.2,34.0,1.0,134.0,136.11086335972254,Muy Alto
46.0,7.0,36.7,12.0,3.0,73.0,74.10223320868371,Alto
65.0,27.0,77.9,24.0,2.0,155.5,157.62175246092116,Muy Alto
55.0,9.0,13.7,2.0,2.0,27.0,27.273776658760248,Bajo
29.0,6.0,10.4,6.0,5.0,22.0,20.8507397313661,Muy Bajo
71.0,27.0,6.5,14.0,1.0,13.0,12.870937397219635,Muy Bajo
43.0,8.0,14.8,1.0,1.0,30.0,29.417273728891928,Bajo
39.0,12.0,22.4,14.0,1.0,44.0,45.08136655924113,Medio
31.0,0.0,8.8,2.0,1.0,18.0,17.32535761031781,Muy Bajo
39.0,20.0,15.7,1.0,4.0,32.0,31.35192274922931,Bajo
29.0,2.0,11.1,8.0,1.0,23.0,22.110675990148735,Muy Bajo
32.0,5.0,25.8,7.0,4.0,52.0,51.98440611808018,Medio
53.0,4.0,51.8,33.0,2.0,108.0,105.10975093319391,Muy Alto
50.0,8.0,41.6,17.0,1.0,84.0,84.02282411162562,Alto
34.0,10.0,8.9,1.0,2.0,18.0,17.520687547576845,Muy Bajo
24.0,1.0,8.4,0.0,3.0,17.0,16.57020254954203,Muy Bajo
32.0,6.0,15.1,7.0,5.0,31.0,30.3857798615513,Bajo
32.0,9.0,13.6,1.0,2.0,26.0,27.033004873684533,Bajo
50.0,17.0,18.8,6.0,2.0,38.0,37.65121896212883,Medio
72.0,29.0,7.9,23.0,1.0,16.0,15.907746956281834,Muy Bajo
48.0,29.0,72.4,18.0,2.0,146.0,146.33336063367503,Muy Alto
31.0,1.0,23.0,5.0,2.0,46.0,46.17781778723251,Medio
47.0,17.0,42.1,3.0,3.0,88.0,84.77688056318999,Alto
38.0,18.0,48.5,14.0,3.0,99.0,97.97482721776476,Muy Alto
29.0,8.0,15.1,0.0,4.0,29.0,30.156320002977516,Bajo
20.0,0.0,24.7,0.0,5.0,49.0,49.66144879076426,Medio
35.0,4.0,30.7,17.0,3.0,62.0,62.084841713193896,Alto
40.0,8.0,12.3,6.0,4.0,24.0,24.639232616873834,Muy Bajo
62.0,31.0,20.5,9.0,1.0,42.0,41.057838017376554,Medio
45.0,10.0,54.3,11.0,1.0,109.0,109.56656649241799,Muy Alto
45.0,19.0,28.8,13.0,1.0,58.0,57.982746181396955,Alto
32.0,12.0,18.8,8.0,1.0,38.0,37.65183072580905,Medio
57.0,4.0,66.7,17.0,2.0,134.0,134.88360245321002,Muy Alto
27.0,7.0,16.2,3.0,3.0,33.0,32.40034575264975,Bajo
39.0,11.0,37.6,9.0,2.0,73.0,75.7771330543047,Alto
59.0,16.0,64.2,21.0,1.0,128.0,129.81737804178394,Muy Alto
41.0,18.0,32.6,17.0,1.0,65.0,65.76681805635891,Alto
27.0,5.0,15.3,2.0,3.0,31.0,30.563917064375126,Bajo
49.0,20.0,13.5,0.0,1.0,27.0,26.718961647067204,Bajo
49.0,27.0,18.1,2.0,2.0,36.0,36.099888922634086,Bajo
53.0,34.0,77.9,31.0,2.0,155.5,157.75030094115442,Muy Alto
53.0,29.0,25.0,15.0,2.0,49.0,50.360918810400904,Medio
38.0,15.0,19.4,9.0,1.0,39.0,38.88112747164275,Medio
24.0,2.0,19.1,0.0,3.0,38.0,38.21564729237546,Medio
45.0,21.0,56.1,26.0,4.0,110.0,113.68146710269022,Muy Alto
28.0,6.0,12.6,8.0,4.0,24.0,25.29352029126226,Bajo
35.0,1.0,31.8,3.0,1.0,64.0,63.88369030340281,Alto
22.0,2.0,10.3,0.0,2.0,21.0,20.35428848049041,Muy Bajo
41.0,4.0,36.4,13.0,1.0,73.0,73.41783262304696,Alto
36.0,1.0,19.6,1.0,2.0,39.0,39.20775362943022,Medio
47.0,3.0,29.9,28.0,5.0,60.0,60.846379374346746,Alto
28.0,3.0,12.5,1.0,2.0,25.0,24.82895480303302,Muy Bajo
41.0,1.0,20.0,1.0,1.0,41.0,39.965442656073456,Medio
54.0,30.0,57.4,21.0,1.0,118.0,115.9991338281738,Muy Alto
42.0,6.0,34.7,18.0,2.0,68.0,70.14320992564899,Alto
37.0,3.0,18.5,8.0,2.0,37.0,37.13925568704445,Medio
44.0,2.0,55.2,16.0,5.0,113.0,111.7562382845104,Muy Alto
29.0,10.0,15.4,1.0,2.0,31.0,30.6689931548851,Bajo
37.0,14.0,17.3,7.0,3.0,34.0,34.69829551014036,Bajo
21.0,2.0,8.9,1.0,1.0,18.0,17.489623602854632,Muy Bajo
33.0,12.0,13.8,2.0,2.0,28.0,27.449729508113762,Bajo
54.0,23.0,16.2,15.0,3.0,33.0,32.63546748351319,Bajo
26.0,1.0,12.8,3.0,4.0,25.0,25.59950038062675,Bajo
38.0,14.0,24.8,3.0,1.0,49.0,49.67000865368576,Medio
62.0,33.0,9.0,22.0,1.0,18.0,18.08726396176962,Muy Bajo
31.0,12.0,8.3,4.0,4.0,17.0,16.476979941086498,Muy Bajo
66.0,8.0,11.5,35.5,1.0,23.0,23.566331856740145,Muy Bajo
33.0,8.0,28.0,8.0,1.0,57.0,56.283112721040986,Alto
58.0,13.0,62.6,17.0,2.0,125.0,126.55236692675192,Muy Alto
50.0,5.0,51.7,28.0,1.0,104.0,104.72901028563658,Muy Alto
38.0,5.0,28.0,0.0,1.0,55.0,56.11038159385196,Alto
28.0,8.0,12.3,4.0,1.0,25.0,24.41977480924187,Muy Bajo
44.0,24.0,18.8,0.0,5.0,38.0,37.64269166281787,Medio
39.0,20.0,13.1,2.0,1.0,26.0,25.950162141750177,Bajo
66.0,29.0,76.0,27.0,3.0,152.0,153.89544816831275,Muy Alto
49.0,3.0,21.2,9.0,2.0,43.0,42.63350715472892,Medio
46.0,2.0,19.9,10.0,3.0,39.0,40.08367396024813,Medio
73.0,14.0,7.5,31.0,2.0,15.0,15.402511349988817,Muy Bajo
34.0,15.0,25.7,11.0,1.0,49.0,51.67243760296663,Medio
29.0,8.0,16.0,1.0,1.0,33.0,31.83616403542512,Bajo
32.0,13.0,8.9,0.0,3.0,18.0,17.538666151452063,Muy Bajo
19.0,0.0,18.9,0.0,4.0,38.0,37.87068598647042,Medio
69.0,38.0,10.1,7.0,2.0,20.0,19.999538389549066,Muy Bajo
43.0,16.0,77.9,19.0,2.0,155.5,157.53427975600846,Muy Alto
30.0,6.0,19.7,5.0,4.0,39.0,39.58983176959979,Medio
42.0,1.0,12.2,4.0,1.0,25.0,24.254757769855434,Muy Bajo
38.0,16.0,45.6,5.0,2.0,90.0,91.84881033019815,Alto
43.0,8.0,50.8,14.0,4.0,103.0,102.72690506788834,Muy Alto
40.0,15.0,10.3,0.0,1.0,21.0,20.25867062638989,Muy Bajo
56.0,4.0,34.0,12.0,2.0,67.0,68.60298660448967,Alto
44.0,17.0,59.7,12.0,2.0,117.0,120.54198784727828,Muy Alto
58.0,31.0,76.6,26.0,3.0,155.5,155.07267031328993,Muy Alto
34.0,12.0,24.2,17.0,1.0,47.0,48.79061650232677,Medio
50.0,26.0,41.5,22.0,1.0,82.0,83.86545734669696,Alto
54.0,29.0,66.0,31.0,3.0,155.5,133.74853891967467,Muy Alto
55.0,5.0,28.3,12.0,1.0,55.0,57.01052306210827,Alto
28.0,5.0,11.7,0.0,2.0,23.0,23.178728478985796,Muy Bajo
40.0,0.0,12.7,3.0,3.0,26.0,25.35540646110906,Bajo
42.0,20.0,77.9,6.0,1.0,155.5,157.15699822692798,Muy Alto
30.0,0.0,13.5,2.0,1.0,27.0,26.834291810565443,Bajo
50.0,21.0,25.3,15.0,2.0,51.0,50.99822436754505,Medio
60.0,25.0,12.0,9.0,2.0,25.0,23.937433853806294,Muy Bajo
36.0,1.0,34.6,11.0,1.0,70.0,69.73769708042795,Alto
43.0,20.0,61.7,19.0,3.0,155.5,124.79532073905253,Muy Alto
46.0,22.0,14.5,4.0,3.0,28.0,28.936068255293517,Bajo
43.0,19.0,34.4,19.0,1.0,71.0,69.45307067732978,Alto
31.0,11.0,27.3,11.0,6.0,54.0,55.198339681833524,Alto
42.0,2.0,77.9,22.0,6.0,155.5,157.88014282027515,Muy Alto
49.0,29.0,54.4,15.0,4.0,108.0,109.9535672618349,Muy Alto
26.0,0.0,9.2,0.0,4.0,19.0,18.24906876939428,Muy Bajo
34.0,6.0,18.2,1.0,3.0,36.0,36.408535015342494,Bajo
25.0,2.0,10.4,1.0,2.0,21.0,20.58207679820046,Muy Bajo
41.0,17.0,16.6,0.0,4.0,34.0,33.16279280745334,Bajo
30.0,9.0,12.1,0.0,1.0,25.0,23.918340788610838,Muy Bajo
36.0,12.0,39.5,15.0,3.0,79.0,79.81139140019386,Alto
50.0,31.0,77.9,18.0,1.0,155.5,157.39994715993572,Muy Alto
34.0,10.0,34.2,1.0,1.0,67.0,68.65568943142895,Alto
42.0,20.0,28.4,23.0,1.0,57.0,57.40253248214503,Alto
37.0,17.0,23.1,2.0,1.0,46.0,46.19411680677505,Medio
59.0,11.0,35.8,30.0,1.0,72.0,72.58695930212846,Alto
52.0,12.0,18.4,9.0,1.0,37.0,36.878997185076095,Medio
26.0,2.0,8.9,0.0,3.0,18.0,17.579126402754078,Muy Bajo
49.0,29.0,77.9,15.0,2.0,155.5,157.39171796039204,Muy Alto
35.0,9.0,15.9,9.0,1.0,31.0,31.821769106981186,Bajo
28.0,1.0,12.0,9.0,1.0,24.0,23.9585524027401,Muy Bajo
42.0,9.0,35.9,22.0,2.0,72.0,72.65312870751086,Alto
48.0,19.0,14.2,5.0,1.0,28.0,28.25621188323477,Bajo
34.0,5.0,73.6,9.0,3.0,155.5,148.69232607826967,Muy Alto
45.0,8.0,25.0,13.0,2.0,51.0,50.39338523432086,Medio
24.0,4.0,8.0,0.0,3.0,16.0,15.74877940729396,Muy Bajo
69.0,38.0,22.0,26.0,1.0,43.0,44.46878657336299,Medio
24.0,2.0,12.8,7.0,3.0,25.0,25.633323595758345,Bajo
55.0,30.0,20.2,6.0,4.0,40.0,40.544452964495015,Medio
39.0,18.0,40.2,13.0,2.0,80.0,81.10356449522394,Alto
64.0,3.0,65.9,33.0,6.0,133.0,133.86920659936612,Muy Alto
24.0,4.0,15.2,0.0,1.0,31.0,30.206885639906517,Bajo
37.0,6.0,37.2,1.0,1.0,73.0,74.7437129826701,Alto
30.0,11.0,11.5,8.0,1.0,23.0,22.884360715025032,Muy Bajo
39.0,9.0,72.2,10.0,5.0,155.5,145.98007629821396,Muy Alto
74.0,19.0,25.3,20.0,2.0,52.0,51.139415309162686,Medio
66.0,2.0,75.1,20.0,2.0,151.0,151.96388845719872,Muy Alto
39.0,9.0,54.9,16.0,2.0,108.0,110.9531223853646,Muy Alto
37.0,14.0,14.4,7.0,1.0,29.0,28.720914067535738,Bajo
43.0,21.0,13.8,0.0,1.0,28.0,27.31802899105146,Bajo
32.0,3.0,13.5,11.0,1.0,28.0,27.035076387796884,Bajo
28.0,3.0,10.0,2.0,5.0,21.0,19.95882426526204,Muy Bajo
64.0,34.0,74.3,35.5,2.0,155.5,150.57929721122795,Muy Alto
39.0,9.0,43.6,12.0,5.0,90.0,88.16026828488424,Alto
65.0,38.0,37.2,11.0,1.0,74.0,74.86794862631953,Alto
43.0,18.0,31.0,12.0,6.0,60.0,62.68768066632727,Alto
47.0,10.0,54.7,11.0,2.0,112.0,110.43207416847886,Muy Alto
59.0,30.0,10.1,7.0,1.0,22.0,19.970421964931703,Muy Bajo
27.0,6.0,21.9,6.0,4.0,44.0,44.06268783105618,Medio
36.0,13.0,7.4,4.0,1.0,15.0,14.490560204148998,Muy Bajo
19.0,0.0,13.1,0.0,4.0,26.0,26.1354554403061,Bajo
48.0,2.0,54.8,21.0,1.0,113.0,110.84752257669768,Muy Alto
36.0,0.0,45.9,0.0,4.0,91.0,92.51124344173758,Alto
53.0,26.0,60.6,20.0,2.0,120.0,122.52059765652012,Muy Alto
34.0,3.0,27.6,8.0,6.0,55.0,55.76901256979407,Alto
61.0,38.0,31.0,12.0,1.0,61.0,62.344304378583445,Alto
37.0,1.0,32.7,16.0,3.0,64.0,66.12135894396636,Alto
53.0,2.0,75.0,29.0,1.0,155.5,151.90981768568895,Muy Alto
38.0,10.0,37.6,21.0,3.0,76.0,76.11751010249918,Alto
33.0,12.0,16.0,0.0,1.0,32.0,31.799122295520476,Bajo
40.0,8.0,16.4,0.0,3.0,33.0,32.73888812009733,Bajo
26.0,2.0,10.8,4.0,5.0,22.0,21.627229179808793,Muy Bajo
29.0,2.0,16.2,7.0,3.0,32.0,32.51584254138574,Bajo
37.0,7.0,30.7,12.0,1.0,61.0,61.84673081040083,Alto
66.0,38.0,52.4,35.5,2.0,103.0,106.25385447122378,Muy Alto
49.0,10.0,77.9,27.0,1.0,155.5,157.69555939854243,Muy Alto
43.0,23.0,32.8,7.0,1.0,66.0,65.91752566459101,Alto
40.0,18.0,15.1,1.0,1.0,31.0,29.98199789992599,Bajo
45.0,0.0,16.6,6.0,1.0,33.0,33.21034475231111,Bajo
69.0,20.0,10.5,25.0,1.0,22.0,21.249729191820755,Muy Bajo
20.0,1.0,7.0,0.0,1.0,14.0,13.62519783057573,Muy Bajo
45.0,23.0,20.7,3.0,4.0,41.0,41.507317421721076,Medio
39.0,11.0,54.0,17.0,4.0,105.0,109.25734914262796,Muy Alto
58.0,17.0,63.6,20.0,2.0,128.0,128.63008105063952,Muy Alto
61.0,26.0,70.5,30.0,1.0,155.5,142.73682487628517,Muy Alto
43.0,0.0,45.2,17.0,1.0,92.0,91.33447449294187,Alto
39.0,2.0,15.8,5.0,2.0,31.0,31.61110647281543,Bajo
28.0,5.0,18.2,8.0,1.0,36.0,36.46347076008969,Bajo
55.0,2.0,74.7,1.0,4.0,155.5,150.8105119822828,Muy Alto
45.0,13.0,17.4,6.0,1.0,35.0,34.77657735146883,Bajo
36.0,16.0,46.6,15.0,3.0,93.0,94.16080304427479,Alto
30.0,7.0,17.9,2.0,3.0,36.0,35.81842057568316,Bajo
58.0,18.0,5.2,29.0,2.0,11.0,10.676000173384775,Muy Bajo
48.0,28.0,65.3,27.0,3.0,129.0,132.2383183048502,Muy Alto
66.0,15.0,15.0,18.0,2.0,30.0,30.26318184870219,Bajo
23.0,1.0,9.4,0.0,1.0,19.0,18.483102818058924,Muy Bajo
40.0,18.0,10.8,1.0,5.0,22.0,21.50127310991806,Muy Bajo
56.0,15.0,14.4,3.0,1.0,29.0,28.635179116447052,Bajo
51.0,13.0,63.8,20.0,1.0,129.0,128.99144607149518,Muy Alto
44.0,14.0,37.7,8.0,4.0,75.0,76.05687051765992,Alto
30.0,11.0,30.5,10.0,2.0,61.0,61.429258889460336,Alto
26.0,2.0,12.9,6.0,3.0,25.0,25.813444267171242,Bajo
27.0,4.0,12.7,0.0,4.0,25.0,25.31519338577596,Bajo
21.0,1.0,11.3,0.0,6.0,22.0,22.600519556803036,Muy Bajo
51.0,17.0,35.6,15.0,1.0,70.0,71.80027045056417,Alto
46.0,14.0,12.2,1.0,2.0,25.0,24.18928994872811,Muy Bajo
49.0,0.0,23.5,12.0,2.0,43.0,47.369757668044805,Medio
31.0,9.0,11.4,0.0,3.0,23.0,22.612435203516238,Muy Bajo
70.0,34.0,36.9,32.0,2.0,75.0,74.82890605716631,Alto
66.0,38.0,29.7,3.0,2.0,59.0,59.56053990717627,Alto
67.0,38.0,74.1,35.0,1.0,155.5,150.09381470914445,Muy Alto
45.0,25.0,50.7,9.0,1.0,100.0,102.17512732999657,Muy Alto
69.0,34.0,10.7,1.0,1.0,21.0,21.033718449759178,Muy Bajo
40.0,1.0,17.2,5.0,4.0,35.0,34.55819597090521,Bajo
53.0,11.0,23.5,7.0,1.0,46.0,47.15556980292283,Medio
48.0,23.0,46.4,21.0,2.0,95.0,93.82187624183965,Alto
33.0,12.0,18.1,14.0,1.0,36.0,36.377214389978576,Bajo
66.0,38.0,9.6,20.0,2.0,19.0,19.291553137778017,Muy Bajo
36.0,15.0,15.7,0.0,1.0,32.0,31.18197823451802,Bajo
61.0,4.0,10.8,1.0,5.0,22.0,21.571357939848742,Muy Bajo
39.0,12.0,33.2,9.0,3.0,67.0,66.92539514964398,Alto
68.0,35.0,8.8,3.0,1.0,18.0,17.2317557884169,Muy Bajo
41.0,12.0,26.5,9.0,5.0,53.0,53.48024506947181,Medio
61.0,23.0,6.9,13.0,1.0,14.0,13.666391868548777,Muy Bajo
49.0,23.0,74.0,27.0,2.0,145.0,149.80709170884543,Muy Alto
71.0,23.0,24.1,7.0,2.0,46.0,48.3877397844177,Medio
31.0,4.0,10.3,3.0,1.0,21.0,20.367711066980352,Muy Bajo
59.0,37.0,17.2,0.0,2.0,34.0,34.1980551408378,Bajo
58.0,28.0,6.6,22.0,2.0,13.0,13.303754381821067,Muy Bajo
45.0,10.0,13.5,7.0,2.0,28.0,26.97613568588971,Bajo
50.0,24.0,16.1,8.0,4.0,32.0,32.316825359181166,Bajo
34.0,2.0,37.0,6.0,2.0,75.0,74.52566080428045,Alto
